Product,Price,Imagepath,Dataurl,Label
【UA】男 排汗快乾短T-SHIRT-黑,880,.\\pic\\clothes\\tshirt_simplecolor\\44.jpg,https://24h.pchome.com.tw/prod/DEBNC6-A9009AWAD,tshirt_simplecolor
GILDAN美國棉 亞規棉柔中性素面圓筒T恤-深灰,350,.\\pic\\clothes\\tshirt_simplecolor\\46.jpg,https://24h.pchome.com.tw/prod/DIAISL-A9007HRNA,tshirt_simplecolor
【FRUIT OF THE LOOM - 美版】HD Cotton T-shirt 炭灰色,199,.\\pic\\clothes\\tshirt_simplecolor\\48.jpg,https://24h.pchome.com.tw/prod/DICUBE-A9009HM3D,tshirt_simplecolor
Champion CC8C 薄款螺紋長袖T恤 - 灰色,399,.\\pic\\clothes\\tshirt_simplecolor\\410.jpg,https://24h.pchome.com.tw/prod/DICU6E-A9009QHI8,tshirt_simplecolor
經典款吸濕排汗圓領衫_森林綠,172,.\\pic\\clothes\\tshirt_simplecolor\\411.jpg,https://24h.pchome.com.tw/prod/DEBL7P-A9006OXMA,tshirt_simplecolor
【美津濃MIZUNO】J2TA850409（黑灰）男路跑短袖T恤,559,.\\pic\\clothes\\tshirt_simplecolor\\414.jpg,https://24h.pchome.com.tw/prod/DXAQ0K-A9009AXLX,tshirt_simplecolor
日本品牌United Athle 3425系列  重磅7.1oz素面口袋T桖 – 白色,490,.\\pic\\clothes\\tshirt_simplecolor\\419.jpg,https://24h.pchome.com.tw/prod/DICFS2-A900917WX,tshirt_simplecolor
ART TYPE男裝 A3039 新式男唐裝涼爽T恤(台灣製)-黑,550,.\\pic\\clothes\\tshirt_simplecolor\\53.jpg,https://24h.pchome.com.tw/prod/DIAIO0-A9006LLPH,tshirt_simplecolor
【AIRWALK】女款吸濕排汗T恤-螢光橘,435,.\\pic\\clothes\\tshirt_simplecolor\\54.jpg,https://24h.pchome.com.tw/prod/DICU56-A90092VRE,tshirt_simplecolor
ODLO 女 LINENCOOL 快乾 涼爽 短T-SHIRT 淺灰麻花,1782,.\\pic\\clothes\\tshirt_simplecolor\\56.jpg,https://24h.pchome.com.tw/prod/DEBLAH-A9009UNEP,tshirt_simplecolor
ODLO 男 銀離子抗臭 CERAMICOOL ELEMENT 短T-SHIRT 白,1332,.\\pic\\clothes\\tshirt_simplecolor\\57.jpg,https://24h.pchome.com.tw/prod/DEBLAH-A9009UN4U,tshirt_simplecolor
GILDAN美國棉 亞規輕質中性素面圓筒T恤-藏青,350,.\\pic\\clothes\\tshirt_simplecolor\\59.jpg,https://24h.pchome.com.tw/prod/DIAISL-A9007HRLE,tshirt_simplecolor
【酷思柏】歐洲版Hanes 5180 Beefy-T經典T恤【白色．男】觸感好、耐磨損、無領標、穿著舒適！,590,.\\pic\\clothes\\tshirt_simplecolor\\62.jpg,https://24h.pchome.com.tw/prod/DIAIBD-A74873948,tshirt_simplecolor
【美津濃MIZUNO】32TA900216 (深藍) 男款短袖T恤,780,.\\pic\\clothes\\tshirt_simplecolor\\65.jpg,https://24h.pchome.com.tw/prod/DEBNXP-A9009V4CA,tshirt_simplecolor
Arcteryx 始祖鳥 男 Motus 快乾短袖圓領衫 機械灰,2641,.\\pic\\clothes\\tshirt_simplecolor\\82.jpg,https://24h.pchome.com.tw/prod/DEBLDJ-A9009V75N,tshirt_simplecolor
ADIDAS_CE6943,1690,.\\pic\\clothes\\tshirt_simplecolor\\85.jpg,https://24h.pchome.com.tw/prod/DEBNJ5-A9009GTZH,tshirt_simplecolor
【ST.MALO】日本智慧調溫抗蚊時裝爬線T-SHIRT-1573MTB-寶藍,330,.\\pic\\clothes\\tshirt_simplecolor\\89.jpg,https://24h.pchome.com.tw/prod/DICFM7-A9006XR7G,tshirt_simplecolor
【美津濃MIZUNO】J2TA850419（水藍）男路跑短袖T恤,559,.\\pic\\clothes\\tshirt_simplecolor\\811.jpg,https://24h.pchome.com.tw/prod/DXAQ0K-A9009AXPK,tshirt_simplecolor
【LOTTO 義大利】男 訓練短袖圓領T-SHIRT(藍-LTT5154),693,.\\pic\\clothes\\tshirt_simplecolor\\813.jpg,https://24h.pchome.com.tw/prod/DEBNJ5-A9009OVV7,tshirt_simplecolor
89 zone 韓版V領舒棉素面T恤,179,.\\pic\\clothes\\tshirt_simplecolor\\815.jpg,https://24h.pchome.com.tw/prod/DIBAWE-A90087BSH,tshirt_simplecolor
歐洲版Hanes 5180 Beefy-T經典重磅T恤【黑色．男】觸感好、耐磨損、無領標、穿著舒適！,590,.\\pic\\clothes\\tshirt_simplecolor\\90.jpg,https://24h.pchome.com.tw/prod/DIAIBD-A74878828,tshirt_simplecolor
NIKE 男款M NK MILER TOP SS運動短袖上衣-藍,980,.\\pic\\clothes\\tshirt_simplecolor\\1013.jpg,https://24h.pchome.com.tw/prod/DEBNLQ-A90099L09,tshirt_simplecolor
ART TYPE男裝 A3039 新式男唐裝涼爽T恤(台灣製)-藍,550,.\\pic\\clothes\\tshirt_simplecolor\\1014.jpg,https://24h.pchome.com.tw/prod/DIAIO0-A9006LLPX,tshirt_simplecolor
【男人幫 】T0995＊台灣製【極簡休閒款V領麻花韓國色系短棉T恤】灰色 果綠色 深藍色,380,.\\pic\\clothes\\tshirt_simplecolor\\1017.jpg,https://24h.pchome.com.tw/prod/DIAITM-A9008PKV2,tshirt_simplecolor
【HAKERS 哈克士】男款長袖T-shirt-灰藍,447,.\\pic\\clothes\\tshirt_simplecolor\\1018.jpg,https://24h.pchome.com.tw/prod/DEBL8E-A90068I5V,tshirt_simplecolor
GILDAN美國棉 亞規棉柔中性素面圓筒長袖T恤-黑色,450,.\\pic\\clothes\\tshirt_simplecolor\\1019.jpg,https://24h.pchome.com.tw/prod/DIAISL-A9007J79E,tshirt_simplecolor
GILDAN美國棉 亞規輕質中性素面圓筒T恤-黑色,350,.\\pic\\clothes\\tshirt_simplecolor\\115.jpg,https://24h.pchome.com.tw/prod/DIAISL-A9007HRLF,tshirt_simplecolor
【FATAN】運動休閒吸濕排汗衫圓領男短衫-綠色,109,.\\pic\\clothes\\tshirt_simplecolor\\119.jpg,https://24h.pchome.com.tw/prod/DIAI1F-A57509213,tshirt_simplecolor
經典款吸濕排汗圓領衫_黑,190,.\\pic\\clothes\\tshirt_simplecolor\\1110.jpg,https://24h.pchome.com.tw/prod/DEBL7P-A9006OXQX,tshirt_simplecolor
經典款吸濕排汗圓領衫-鋼鐵灰,299,.\\pic\\clothes\\tshirt_simplecolor\\1112.jpg,https://24h.pchome.com.tw/prod/DEBL7P-A9005CSMF,tshirt_simplecolor
【MORINO】吸汗速乾短袖V領衫 黑,249,.\\pic\\clothes\\tshirt_simplecolor\\1115.jpg,https://24h.pchome.com.tw/prod/DIAXBC-A90059VEM,tshirt_simplecolor
【ST.MALO】日本智慧調溫抗蚊素色T-SHIRT(土耳其藍),330,.\\pic\\clothes\\tshirt_simplecolor\\120.jpg,https://24h.pchome.com.tw/prod/DICFM8-A9006XRFZ,tshirt_simplecolor
89 zone 韓版純棉圓領素色T恤,189,.\\pic\\clothes\\tshirt_simplecolor\\1214.jpg,https://24h.pchome.com.tw/prod/DIBAWE-A90087C2S,tshirt_simplecolor
【The One】排汗速乾運動瑜珈短袖上衣女款-淺紫,290,.\\pic\\clothes\\tshirt_simplecolor\\1219.jpg,https://24h.pchome.com.tw/prod/DXAF0E-A90076PMW,tshirt_simplecolor
【男人幫】楓葉圖騰拼接條紋短袖T恤(T1279),333,.\\pic\\clothes\\tshirt_simplecolor\\130.jpg,https://24h.pchome.com.tw/prod/DIAICN-A900945CL,tshirt_simplecolor
【The One】排汗速乾運動瑜珈短袖上衣女款-淺紫,290,.\\pic\\clothes\\tshirt_simplecolor\\131.jpg,https://24h.pchome.com.tw/prod/DXAF0E-A90076PMW,tshirt_simplecolor
經典款吸濕排汗圓領衫_紅,203,.\\pic\\clothes\\tshirt_simplecolor\\132.jpg,https://24h.pchome.com.tw/prod/DEBL7P-A9006Q2W6,tshirt_simplecolor
VEGORRS-嘻哈街頭潮牌快打旋風印花短袖純棉T恤(T1642),399,.\\pic\\clothes\\tshirt_simplecolor\\133.jpg,https://24h.pchome.com.tw/prod/DIAIYX-A9008MBY8,tshirt_simplecolor
櫻桃小丸子超萌經典造型T恤-大人兒童任選,762,.\\pic\\clothes\\tshirt_simplecolor\\134.jpg,https://24h.pchome.com.tw/prod/DEAEE0-A9007B286,tshirt_simplecolor
Game Power系列《潑灑》潮流純棉T恤 (OLP-WLT-02),650,.\\pic\\clothes\\tshirt_simplecolor\\135.jpg,https://24h.pchome.com.tw/prod/DGBJE0-A9009CVV0,tshirt_simplecolor
【NIKE】男子 DRI FIT COTTON SHORT SLEEVE T-SHIRT-844489-010-黑,1080,.\\pic\\clothes\\tshirt_simplecolor\\136.jpg,https://24h.pchome.com.tw/prod/DXAY0A-A90088YZL,tshirt_simplecolor
GILDAN美國棉 亞規輕質中性素面圓筒T恤-深麻灰,350,.\\pic\\clothes\\tshirt_simplecolor\\137.jpg,https://24h.pchome.com.tw/prod/DIAISL-A9007HRLH,tshirt_simplecolor
GIORDANO  男裝太空系列棉質印花T恤-16 標誌白,199,.\\pic\\clothes\\tshirt_simplecolor\\138.jpg,https://24h.pchome.com.tw/prod/DICU49-A90099TH1,tshirt_simplecolor
The north face A49E 男快排短袖T恤  682TNF紅,690,.\\pic\\clothes\\tshirt_simplecolor\\1310.jpg,https://24h.pchome.com.tw/prod/DEBL3U-A90052L0Z,tshirt_simplecolor
女款秋冬時尚V領彈性長T-203232381 WT7,228,.\\pic\\clothes\\tshirt_simplecolor\\1311.jpg,https://24h.pchome.com.tw/prod/DEBL01-A9005AQK7,tshirt_simplecolor
Game Power系列《8位元》潮流純棉T恤 (OLP-WLT-03),650,.\\pic\\clothes\\tshirt_simplecolor\\141.jpg,https://24h.pchome.com.tw/prod/DGBJE0-A9009CVVM,tshirt_simplecolor
NBA THIS IS WHY WE PLAY T-shirt (黑亮銀)  短袖上衣 N16BZTS06,611,.\\pic\\clothes\\tshirt_simplecolor\\142.jpg,https://24h.pchome.com.tw/prod/DEBNRS-A9009VG35,tshirt_simplecolor
【UA】男 STREAKER排汗快乾短T-SHIRT-黑,1380,.\\pic\\clothes\\tshirt_simplecolor\\143.jpg,https://24h.pchome.com.tw/prod/DEBNCA-A9009V3MC,tshirt_simplecolor
Valentino Rudy范倫鐵諾.路迪 冰涼機能T恤衫-鐵灰-V領口袋,590,.\\pic\\clothes\\tshirt_simplecolor\\144.jpg,https://24h.pchome.com.tw/prod/DICLDC-A90085JTA,tshirt_simplecolor
Game Power系列《進化》潮流純棉T恤 (OLP-WLT-04),650,.\\pic\\clothes\\tshirt_simplecolor\\145.jpg,https://24h.pchome.com.tw/prod/DGBJE0-A9009CVWO,tshirt_simplecolor
Goomi童裝 口碑熱賣【我是哥哥】灰植絨 短袖亮黃T-Shirt,299,.\\pic\\clothes\\tshirt_simplecolor\\146.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A9007WLGP,tshirt_simplecolor
Goomi 春夏新裝，口碑熱賣【我愛阿公】紅白植絨 短袖藍色T-Shirt,399,.\\pic\\clothes\\tshirt_simplecolor\\147.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A900894P2,tshirt_simplecolor
GIORDANO 男裝G-MOTION運動透氣短袖T恤-02 雪花藍,399,.\\pic\\clothes\\tshirt_simplecolor\\148.jpg,https://24h.pchome.com.tw/prod/DICU49-A9008YA1F,tshirt_simplecolor
GILDAN美國棉 亞規輕質中性素面圓筒T恤-卡羅藍,350,.\\pic\\clothes\\tshirt_simplecolor\\1414.jpg,https://24h.pchome.com.tw/prod/DIAISL-A9007HRM3,tshirt_simplecolor
潮流T-shirt(喬巴)-航海王XXL,600,.\\pic\\clothes\\tshirt_simplecolor\\154.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9009JQOI,tshirt_simplecolor
潮流夜光T-shirt(Gear Fourth)-航海王XL,780,.\\pic\\clothes\\tshirt_simplecolor\\156.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9008DL36,tshirt_simplecolor
【NIKE】男子 SB T恤-821947-100-白,980,.\\pic\\clothes\\tshirt_simplecolor\\157.jpg,https://24h.pchome.com.tw/prod/DEBNLQ-A9008M3RF,tshirt_simplecolor
【FRUIT OF THE LOOM - 美版】HD Cotton Pocket T-shirt 海軍藍,380,.\\pic\\clothes\\tshirt_simplecolor\\1510.jpg,https://24h.pchome.com.tw/prod/DICUBE-A9009HKJS,tshirt_simplecolor
ODLO 女 銀離子抗菌 CARDADA 短T-SHIRT 水洗藍,1152,.\\pic\\clothes\\tshirt_simplecolor\\1515.jpg,https://24h.pchome.com.tw/prod/DEBLAH-A9009TF7E,tshirt_simplecolor
【ST.MALO】日本智慧調溫抗蚊時裝爬線T-SHIRT-1573MTA-桔,330,.\\pic\\clothes\\tshirt_simplecolor\\162.jpg,https://24h.pchome.com.tw/prod/DICFM7-A9006XR2X,tshirt_simplecolor
張學友   學友．經典  演唱會官方周邊_短袖T-shirt 白(white) _成人 3XL,900,.\\pic\\clothes\\tshirt_simplecolor\\169.jpg,https://24h.pchome.com.tw/prod/DNAB8O-A9007VN53,tshirt_simplecolor
NBA  NIKE Dry EXP CTYSCP T-Shirt  Los Angeles Lakers 洛杉磯湖人 (871046-728),972,.\\pic\\clothes\\tshirt_simplecolor\\174.jpg,https://24h.pchome.com.tw/prod/DXAG9C-A9008PB8E,tshirt_simplecolor
潮流夜光T-shirt(愛蜜莉雅)-從零開始L,780,.\\pic\\clothes\\tshirt_simplecolor\\181.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9008XKJZ,tshirt_simplecolor
張學友   學友．經典  演唱會官方周邊_短袖T-shirt 白(white) _成人 M,988,.\\pic\\clothes\\tshirt_simplecolor\\183.jpg,https://24h.pchome.com.tw/prod/DNAB8O-A9007VN4Z,tshirt_simplecolor
潮流T-shirt(妖尾的開端)-魔導少年ⅡXXL,600,.\\pic\\clothes\\tshirt_simplecolor\\185.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9008DL3O,tshirt_simplecolor
潮流T-shirt(綜合)-刀劍劇場版L,600,.\\pic\\clothes\\tshirt_simplecolor\\187.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9008QWXF,tshirt_simplecolor
Goomi 早秋新裝，口碑熱賣【我愛爸爸】白紅植絨 長袖亮藍T-Shirt,399,.\\pic\\clothes\\tshirt_simplecolor\\189.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A9008HUAV,tshirt_simplecolor
"BLB英倫拼接T恤, BLB-Cut&Sew t-shirt  (黑 白 灰)",799,.\\pic\\clothes\\tshirt_simplecolor\\194.jpg,https://24h.pchome.com.tw/prod/DEAOJJ-A9009LVV0,tshirt_simplecolor
NBA  芝加哥公牛 T恤 RINGS (black)-TWWT0049,714,.\\pic\\clothes\\tshirt_simplecolor\\196.jpg,https://24h.pchome.com.tw/prod/DXAG7C-A9008BXQH,tshirt_simplecolor
CHUMS 日本 男 DIY塗鴉著色T-Shirt 飄旗款 附蠟筆,990,.\\pic\\clothes\\tshirt_simplecolor\\1916.jpg,https://24h.pchome.com.tw/prod/DEBLIA-A90089KD9,tshirt_simplecolor
【FRUIT OF THE LOOM - 美版】HD Cotton Pocket T-shirt 黑,380,.\\pic\\clothes\\tshirt_simplecolor\\203.jpg,https://24h.pchome.com.tw/prod/DICUBE-A9009HKHH,tshirt_simplecolor
【FRUIT OF THE LOOM - 美版】HD Cotton Pocket T-shirt 白,380,.\\pic\\clothes\\tshirt_simplecolor\\2110.jpg,https://24h.pchome.com.tw/prod/DICUBE-A9009HKFM,tshirt_simplecolor
潮流夜光T-shirt(艾連巨人)-進擊的巨人XXL,780,.\\pic\\clothes\\tshirt_simplecolor\\222.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9008DL4B,tshirt_simplecolor
【UA】男 STREAKER排汗快乾短T-SHIRT-紅,1380,.\\pic\\clothes\\tshirt_simplecolor\\227.jpg,https://24h.pchome.com.tw/prod/DEBNCA-A9009V41Z,tshirt_simplecolor
DZRZVD杜戛地【95985男款快乾T恤】【深藍麻色】,590,.\\pic\\clothes\\tshirt_simplecolor\\2218.jpg,https://24h.pchome.com.tw/prod/DICFDZ-A9008X441,tshirt_simplecolor
Mt. JADE Ac’Dry Avartarian吸濕排汗短袖T-Shirt,1100,.\\pic\\clothes\\tshirt_simplecolor\\238.jpg,https://24h.pchome.com.tw/prod/DEBL06-A90058XPJ,tshirt_simplecolor
