Product,Price,Imagepath,Dataurl,Label
CARAVA《女款排汗長袖T恤》(淺玫紅),980,.\\pic\\clothes\\tshirt_mark\\120.jpg,https://24h.pchome.com.tw/prod/DEAR52-A57625991,tshirt_mark
【美津濃MIZUNO】32TA900101 (白) 男款短袖T恤,780,.\\pic\\clothes\\tshirt_mark\\123.jpg,https://24h.pchome.com.tw/prod/DEBNXP-A9009V4A9,tshirt_mark
【LOTTO 義大利】男 足球風短袖T-SHIRT (黑-LTT5905),693,.\\pic\\clothes\\tshirt_mark\\125.jpg,https://24h.pchome.com.tw/prod/DEBNJ5-A9009OWJP,tshirt_mark
NIKE 男款M NK SB TEE FLORAL LOGO花卉扶桑花短袖T恤-黑,880,.\\pic\\clothes\\tshirt_mark\\126.jpg,https://24h.pchome.com.tw/prod/DEBNLQ-A90099I7W,tshirt_mark
NBA  NIKE Dry Logo T-Shirt  Golden State Warriors 金州勇士 運動綿T (870507-728),852,.\\pic\\clothes\\tshirt_mark\\127.jpg,https://24h.pchome.com.tw/prod/DXAG9C-A9008PB75,tshirt_mark
NORD 3M 男用機能性乾濕分離慢跑衣-深靛藍,590,.\\pic\\clothes\\tshirt_mark\\129.jpg,https://24h.pchome.com.tw/prod/DEBN77-A9005SK91,tshirt_mark
NIKE男款M NSW TEE CAMO PACK 2迷彩LOGO短袖休閒T恤-白,980,.\\pic\\clothes\\tshirt_mark\\1212.jpg,https://24h.pchome.com.tw/prod/DEBNLQ-A90099L17,tshirt_mark
NBA  NIKE Dry EXP CTYSCP T-Shirt  Golden State Warriors 金州勇士 運動綿T (871038-495),904,.\\pic\\clothes\\tshirt_mark\\1214.jpg,https://24h.pchome.com.tw/prod/DXAG9C-A9008PB8D,tshirt_mark
NIKE男款M NSW TEE JDI SWOOSH NEW圓領短袖休閒T恤,780,.\\pic\\clothes\\tshirt_mark\\1215.jpg,https://24h.pchome.com.tw/prod/DEBNLQ-A9009H8B9,tshirt_mark
NBA  NIKE Women's Dry T-Shirt  Golden State Warriors 金州勇士  綿Tee (926638-495),750,.\\pic\\clothes\\tshirt_mark\\1216.jpg,https://24h.pchome.com.tw/prod/DXAG9C-A9008PB8I,tshirt_mark
VEGORRS-嘻哈街頭潮牌快打旋風印花短袖純棉T恤(T1642),399,.\\pic\\clothes\\tshirt_mark\\1218.jpg,https://24h.pchome.com.tw/prod/DIAIYX-A9008MBY8,tshirt_mark
【男人幫】楓葉圖騰拼接條紋短袖T恤(T1279),333,.\\pic\\clothes\\tshirt_mark\\130.jpg,https://24h.pchome.com.tw/prod/DIAICN-A900945CL,tshirt_mark
【NIKE】男子 DRI FIT COTTON SHORT SLEEVE T-SHIRT-844489-010-黑,1080,.\\pic\\clothes\\tshirt_mark\\133.jpg,https://24h.pchome.com.tw/prod/DXAY0A-A90088YZL,tshirt_mark
Game Power系列《潑灑》潮流純棉T恤 (OLP-WLT-02),650,.\\pic\\clothes\\tshirt_mark\\134.jpg,https://24h.pchome.com.tw/prod/DGBJE0-A9009CVV0,tshirt_mark
GIORDANO  男裝太空系列棉質印花T恤-16 標誌白,199,.\\pic\\clothes\\tshirt_mark\\136.jpg,https://24h.pchome.com.tw/prod/DICU49-A90099TH1,tshirt_mark
The north face A49E 男快排短袖T恤  682TNF紅,690,.\\pic\\clothes\\tshirt_mark\\138.jpg,https://24h.pchome.com.tw/prod/DEBL3U-A90052L0Z,tshirt_mark
ASICS 亞瑟士 運動排汗T恤 K31401-50,544,.\\pic\\clothes\\tshirt_mark\\1310.jpg,https://24h.pchome.com.tw/prod/DEBNKD-A9008HMHK,tshirt_mark
GILDAN美國棉 亞規棉柔中性素面圓筒長袖T恤-丈青,450,.\\pic\\clothes\\tshirt_mark\\1311.jpg,https://24h.pchome.com.tw/prod/DIAISL-A9007J777,tshirt_mark
Game Power系列《拳力》潮流純棉T恤 (OLP-WLT-01),650,.\\pic\\clothes\\tshirt_mark\\1312.jpg,https://24h.pchome.com.tw/prod/DGBJE0-A9009CVSL,tshirt_mark
【n10.5】超彈性潮流涼感彈性上衣T-shirt運動上衣男款運動服_白色(單上衣)N20J21101-90,690,.\\pic\\clothes\\tshirt_mark\\1319.jpg,https://24h.pchome.com.tw/prod/DEBNJ5-A9009TBSI,tshirt_mark
NBA THIS IS WHY WE PLAY T-shirt (黑亮銀)  短袖上衣 N16BZTS06,611,.\\pic\\clothes\\tshirt_mark\\140.jpg,https://24h.pchome.com.tw/prod/DEBNRS-A9009VG35,tshirt_mark
【UA】男 STREAKER排汗快乾短T-SHIRT-黑,1380,.\\pic\\clothes\\tshirt_mark\\142.jpg,https://24h.pchome.com.tw/prod/DEBNCA-A9009V3MC,tshirt_mark
GIORDANO 男裝G-MOTION運動透氣短袖T恤-02 雪花藍,399,.\\pic\\clothes\\tshirt_mark\\143.jpg,https://24h.pchome.com.tw/prod/DICU49-A9008YA1F,tshirt_mark
Goomi 春夏新裝，口碑熱賣【我愛阿公】紅白植絨 短袖藍色T-Shirt,399,.\\pic\\clothes\\tshirt_mark\\144.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A900894P2,tshirt_mark
Goomi童裝 口碑熱賣【我是哥哥】灰植絨 短袖亮黃T-Shirt,299,.\\pic\\clothes\\tshirt_mark\\145.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A9007WLGP,tshirt_mark
Game Power系列《進化》潮流純棉T恤 (OLP-WLT-04),650,.\\pic\\clothes\\tshirt_mark\\147.jpg,https://24h.pchome.com.tw/prod/DGBJE0-A9009CVWO,tshirt_mark
NBA  NIKE Dry Logo T-Shirt  Cleveland Cavaliers 克里夫蘭騎士 運動綿T (870499-010),904,.\\pic\\clothes\\tshirt_mark\\149.jpg,https://24h.pchome.com.tw/prod/DXAG9C-A9008PB74,tshirt_mark
Goomi 春夏新裝，口碑熱賣【我愛爸爸】紅白植絨 短袖藍色T-Shirt,399,.\\pic\\clothes\\tshirt_mark\\1412.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A900894TU,tshirt_mark
潮流T-shirt(喬巴)-航海王XXL,600,.\\pic\\clothes\\tshirt_mark\\1416.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9009JQOI,tshirt_mark
【NIKE】男子 SB T恤-821947-100-白,980,.\\pic\\clothes\\tshirt_mark\\1417.jpg,https://24h.pchome.com.tw/prod/DEBNLQ-A9008M3RF,tshirt_mark
潮流T-shirt(海賊王)-航海王,599,.\\pic\\clothes\\tshirt_mark\\1418.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9005NVN4,tshirt_mark
Goomi童裝 口碑熱賣【我是弟弟】灰植絨 短袖亮黃T-Shirt,299,.\\pic\\clothes\\tshirt_mark\\1419.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A9007WMUA,tshirt_mark
ODLO 女 銀離子抗菌 CARDADA 短T-SHIRT 水洗藍,1152,.\\pic\\clothes\\tshirt_mark\\1512.jpg,https://24h.pchome.com.tw/prod/DEBLAH-A9009TF7E,tshirt_mark
【男人幫】皇冠M LOGO塗鴉連帽長袖T恤 (T5758),550,.\\pic\\clothes\\tshirt_mark\\1514.jpg,https://24h.pchome.com.tw/prod/DIAITM-A9008LK3D,tshirt_mark
潮流T-shirt(綜合Q版)-Hunter,600,.\\pic\\clothes\\tshirt_mark\\1518.jpg,https://24h.pchome.com.tw/prod/DNAAAL-A9006BF98,tshirt_mark
張學友   學友．經典  演唱會官方周邊_短袖T-shirt 白(white) _成人 3XL,900,.\\pic\\clothes\\tshirt_mark\\167.jpg,https://24h.pchome.com.tw/prod/DNAB8O-A9007VN53,tshirt_mark
NBA  NIKE Dry EXP CTYSCP T-Shirt  Los Angeles Lakers 洛杉磯湖人 (871046-728),972,.\\pic\\clothes\\tshirt_mark\\168.jpg,https://24h.pchome.com.tw/prod/DXAG9C-A9008PB8E,tshirt_mark
潮流T-shirt(Q版)-家庭教師,599,.\\pic\\clothes\\tshirt_mark\\1618.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A77640891,tshirt_mark
Goomi 初夏新裝，經典熱賣【我愛爸爸】紅白植絨 短袖麻灰T-shirt 男女適穿,399,.\\pic\\clothes\\tshirt_mark\\1619.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A9005ZOJB,tshirt_mark
Goomi 秋冬新裝，口碑熱賣【I LOVE PAPA】紅白植絨 長袖麻灰T-shirt 男女適穿,399,.\\pic\\clothes\\tshirt_mark\\171.jpg,https://24h.pchome.com.tw/prod/DEBGBC-A9006KY46,tshirt_mark
潮流T-shirt(兔兔)-櫻蘭高校,599,.\\pic\\clothes\\tshirt_mark\\173.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A77640794,tshirt_mark
潮流T-shirt(喬巴)-航海王M,600,.\\pic\\clothes\\tshirt_mark\\1711.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9009JQNB,tshirt_mark
潮流夜光T-shirt(Gear Fourth)-航海王XXL,780,.\\pic\\clothes\\tshirt_mark\\1713.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9008DL37,tshirt_mark
潮流T-shirt(妖尾的開端)-魔導少年ⅡXXL,600,.\\pic\\clothes\\tshirt_mark\\1718.jpg,https://24h.pchome.com.tw/prod/DNAAAN-A9008DL3O,tshirt_mark
