Product,Price,Imagepath,Dataurl,Label
GIFT-淺藍色-巴黎鐵榙條紋顯瘦棉麻女襯衫,528,.\\pic\clothes\\stripe\\123.jpg,https://24h.pchome.com.tw/prod/DIBAQ1-A90094RPP,stripe
【EE-LADY】一字襯領寬版條紋襯衫(附帶)-黑,407,.\\pic\clothes\\stripe\\125.jpg,https://24h.pchome.com.tw/prod/DIBAMK-A90096HJ4,stripe
【 Fabrizio法比奇 】船領變化條紋Z型設計拼接修身上衣,988,.\\pic\clothes\\stripe\\127.jpg,https://24h.pchome.com.tw/prod/DIBADV-A9006EKC9,stripe
Christian 立體層次橫條彈性纖維休閒POLO衫_藍白條(PS777-80),699,.\\pic\clothes\\stripe\\128.jpg,https://24h.pchome.com.tw/prod/DICL8J-A90095R3P,stripe
【EE-LADY】荷葉綁帶條紋七分袖襯衫(粉),388,.\\pic\clothes\\stripe\\129.jpg,https://24h.pchome.com.tw/prod/DIBAMK-A900931FH,stripe
ROBERTA諾貝達 台灣製 合身版 商務紳士緹花條紋短袖襯衫RCF41-32白藍,1436,.\\pic\clothes\\stripe\\1213.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9009117H,stripe
【 Fabrizio法比奇 】襯衫領反摺七分袖變化條紋撞色上衣 - 2色,788,.\\pic\clothes\\stripe\\1214.jpg,https://24h.pchome.com.tw/prod/DIBADV-A9005QSMU,stripe
【伊莎貝拉】條紋綁帶假兩件襯衫A478(俐落杏),530,.\\pic\clothes\\stripe\\1215.jpg,https://24h.pchome.com.tw/prod/DIBABO-A9008LVGY,stripe
襯衫領長袖開襟條紋POLO上衣,521,.\\pic\clothes\\stripe\\1216.jpg,https://24h.pchome.com.tw/prod/DICU43-A9008FOXM,stripe
ROBERTA諾貝達 純棉休閒條紋長袖襯衫EJC57-97灰黑,749,.\\pic\clothes\\stripe\\1217.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9008ET77,stripe
【EE-LADY】直條紋綁帶七分袖襯衫-灰,578,.\\pic\clothes\\stripe\\1218.jpg,https://24h.pchome.com.tw/prod/DIBA9L-A9005QJEW,stripe
【 Fabrizio法比奇 】拼接變化條紋造型五分袖上衣,922,.\\pic\clothes\\stripe\\130.jpg,https://24h.pchome.com.tw/prod/DIBADV-A9006FTCH,stripe
【Ninisweety】J07045糖果色螢光條紋休閒連帽防曬服（共二色）,177,.\\pic\clothes\\stripe\\132.jpg,https://24h.pchome.com.tw/prod/DIBAL0-A9006CKIL,stripe
【WELLCUT】義大利商務長袖襯衫-灰藍條,799,.\\pic\clothes\\stripe\\134.jpg,https://24h.pchome.com.tw/prod/DICL11-A9006809W,stripe
Valentino Rudy范倫鐵諾.路迪-吸濕排汗襯衫領Polo衫-紫條,980,.\\pic\clothes\\stripe\\135.jpg,https://24h.pchome.com.tw/prod/DICL71-A9008ZYEH,stripe
【EE-LADY】直條紋荷葉邊七分袖襯衫-紫,578,.\\pic\clothes\\stripe\\136.jpg,https://24h.pchome.com.tw/prod/DIBA9L-A9005QF89,stripe
Fabrizio法比奇  經典海軍寬條纹無袖背心式上衣－3色,476,.\\pic\clothes\\stripe\\138.jpg,https://24h.pchome.com.tw/prod/DIBADV-A84301547,stripe
英倫皮標條紋設計休閒褲,590,.\\pic\clothes\\stripe\\139.jpg,https://24h.pchome.com.tw/prod/DIAILG-A9005YPFN,stripe
ROBERTA諾貝達 純棉條紋短袖POLO棉衫HAB05-83卡其,1137,.\\pic\clothes\\stripe\\1311.jpg,https://24h.pchome.com.tw/prod/DICLD4-A90082UNI,stripe
CHINJUN防皺襯衫長袖、藍底白線條紋款,290,.\\pic\clothes\\stripe\\1313.jpg,https://24h.pchome.com.tw/prod/DIAIVQ-A9009G0S3,stripe
Valentino Rudy范倫鐵諾.路迪-吸濕排汗襯衫領Polo衫-藍條,980,.\\pic\clothes\\stripe\\141.jpg,https://24h.pchome.com.tw/prod/DICL71-A9008ZYAN,stripe
per-pcs 商務沉穩條紋西裝外套(707318),1680,.\\pic\clothes\\stripe\\142.jpg,https://24h.pchome.com.tw/prod/DICL9R-A9009907Z,stripe
MARGUERITE 日本素材採用 小小露西荷葉條紋連身褲,852,.\\pic\clothes\\stripe\\1411.jpg,https://24h.pchome.com.tw/prod/DEBGL7-A900948X1,stripe
【MY+DNA熊本部】橫條海軍短Tee-丈青(AA310-58-01),94,.\\pic\clothes\\stripe\\154.jpg,https://24h.pchome.com.tw/prod/DEBG2M-A9005DDV7,stripe
Christian LIFE STYLE彈性橫條休閒POLO衫_果綠(PS773-43),699,.\\pic\clothes\\stripe\\156.jpg,https://24h.pchome.com.tw/prod/DICL8J-A90095QRZ,stripe
per-pcs 商務質男毛料經典素面款西裝外套_黑條(708317),3800,.\\pic\clothes\\stripe\\1511.jpg,https://24h.pchome.com.tw/prod/DICL9Q-A9008PET1,stripe
【WELLCUT】義大利商務長袖襯衫-紫紅條,799,.\\pic\clothes\\stripe\\167.jpg,https://24h.pchome.com.tw/prod/DICL11-A900681FX,stripe
美國 Carter   Carters 嬰幼兒無袖連身衣_  愛心條紋 (CTRMG18-001),480,.\\pic\clothes\\stripe\\168.jpg,https://24h.pchome.com.tw/prod/DEBGSQ-A9008UAT1,stripe
lingling A3325-01簡約都會直條紋腰鬆緊直筒七分褲寬褲(簡約黑),499,.\\pic\clothes\\stripe\\169.jpg,https://24h.pchome.com.tw/prod/DIBAB5-A9008UD1X,stripe
遊遍天下 台灣製男款抗UV休閒吸濕排汗POLO衫S156黑條格,690,.\\pic\clothes\\stripe\\1610.jpg,https://24h.pchome.com.tw/prod/DEBL7B-A9007Z7LO,stripe
【金安德森】黑底紫白變化條紋窄版長袖襯衫,980,.\\pic\clothes\\stripe\\1611.jpg,https://24h.pchome.com.tw/prod/DICL2B-A90096E5F,stripe
[MURANO]白底線條格紋襯衫-白色,199,.\\pic\clothes\\stripe\\171.jpg,https://24h.pchome.com.tw/prod/DIAIVI-A900857Y4,stripe
【金安德森】藍底細紋吸排長袖襯衫,980,.\\pic\clothes\\stripe\\172.jpg,https://24h.pchome.com.tw/prod/DICL2B-A90093VVQ,stripe
男款保濕發熱保暖衣 (條紋款）-藍條紋,199,.\\pic\clothes\\stripe\\173.jpg,https://24h.pchome.com.tw/prod/DIAICL-A81717941,stripe
【WELLCUT】義大利商務長袖襯衫-藍條,799,.\\pic\clothes\\stripe\\174.jpg,https://24h.pchome.com.tw/prod/DICL11-A900680SL,stripe
連肩長袖條紋開襟外罩衫,855,.\\pic\clothes\\stripe\\178.jpg,https://24h.pchome.com.tw/prod/DICU43-A90083OVG,stripe
lingling中大尺碼 A3779-05百搭單品直條紋綁蝶結七分褲寬褲(黑粗條),385,.\\pic\clothes\\stripe\\1713.jpg,https://24h.pchome.com.tw/prod/DIBAVM-A9009C7B4,stripe
Zoboo-上衣寬鬆泡泡條紋袖五分襯衫-OB861,490,.\\pic\clothes\\stripe\\1714.jpg,https://24h.pchome.com.tw/prod/DIBAQ5-A90094239,stripe
男款保濕發熱保暖衣 (條紋款）-藍莓條紋,199,.\\pic\clothes\\stripe\\1716.jpg,https://24h.pchome.com.tw/prod/DIAICL-A81717747,stripe
【 Fabrizio法比奇 】V領變化接條紋造型短版修身外套,756,.\\pic\clothes\\stripe\\1718.jpg,https://24h.pchome.com.tw/prod/DIBADV-A9006FTEI,stripe
【靴下部屋】斯德哥爾摩虹線條紋˙加大版圍巾披肩(紫粉虹彩),1032,.\\pic\clothes\\stripe\\1719.jpg,https://24h.pchome.com.tw/prod/DIBN0F-A82656489,stripe
【男人幫】韓國細條紋橫條紋短袖純棉T恤(T1525),399,.\\pic\clothes\\stripe\\181.jpg,https://24h.pchome.com.tw/prod/DIAITM-A9009ALNJ,stripe
【Corpo X】男款多功能發熱保暖衣（玻尿酸 條)-灰白條,199,.\\pic\clothes\\stripe\\186.jpg,https://24h.pchome.com.tw/prod/DIAIMX-A9006KL1K,stripe
【JOHN DUKE】商務休閒經典橫條POLO衫_藍綠色(60-6V2552),1280,.\\pic\clothes\\stripe\\187.jpg,https://24h.pchome.com.tw/prod/DICLA9-A9007OQ89,stripe
DZRZVD杜戛地【008男款快乾T恤】【深藍條紋】,980,.\\pic\clothes\\stripe\\1810.jpg,https://24h.pchome.com.tw/prod/DICFDZ-A90094DN4,stripe
女款保濕發熱保暖衣 (條紋款）-紫條紋,199,.\\pic\clothes\\stripe\\1813.jpg,https://24h.pchome.com.tw/prod/DIBADI-A81717604,stripe
【JOHN DUKE】典雅橫條翻領長袖毛衣_綠色(60-5D1568),1280,.\\pic\clothes\\stripe\\1815.jpg,https://24h.pchome.com.tw/prod/DICLA8-A9007OQ49,stripe
【日本郡是Gunze】日本製Tuche舒適素肌無痕無鋼圈超親膚罩杯式內衣 背心-黑條紋,1299,.\\pic\clothes\\stripe\\1818.jpg,https://24h.pchome.com.tw/prod/DIAXZB-A9009LXST,stripe
FIVE UP  青春粉色條纹吸排圓領TEE,190,.\\pic\clothes\\stripe\\1819.jpg,https://24h.pchome.com.tw/prod/DIBA70-A90060K3C,stripe
FIVE UP  悠閒條纹POLO衫-粉紫條,190,.\\pic\clothes\\stripe\\192.jpg,https://24h.pchome.com.tw/prod/DIBA70-A90068GIB,stripe
男人幫-素面條紋撞色針織外套(T5836),549,.\\pic\clothes\\stripe\\193.jpg,https://24h.pchome.com.tw/prod/DIAITM-A9008F4JA,stripe
【金安德森】藍色條紋窄版襯衫-長袖,1680,.\\pic\clothes\\stripe\\196.jpg,https://24h.pchome.com.tw/prod/DIAIQ1-A9009PI65,stripe
女款保濕發熱保暖衣 (條紋款）-藍條紋,199,.\\pic\clothes\\stripe\\198.jpg,https://24h.pchome.com.tw/prod/DIBADI-A81717808,stripe
【MY+DNA熊本部】橫條藍口袋短Tee(AA307-86-01),94,.\\pic\clothes\\stripe\\1914.jpg,https://24h.pchome.com.tw/prod/DEBG2M-A9005DDDN,stripe
ROBERTA諾貝達 台灣製 亮彩橫條 休閒純棉短袖POLO棉衫RAC32-92灰色,1426,.\\pic\clothes\\stripe\\1917.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9008VE19,stripe
【JOHN DUKE】英倫風範橫條休閒POLO衫_藍綠條(60-6V2555),1080,.\\pic\clothes\\stripe\\200.jpg,https://24h.pchome.com.tw/prod/DICLA0-A9007OTJP,stripe
MLB-德州遊騎兵隊印花條紋快排POLO衫-藍 (男),768,.\\pic\clothes\\stripe\\203.jpg,https://24h.pchome.com.tw/prod/DEBNO6-A9008Z9V3,stripe
ROBERTA諾貝達 進口素材 純棉合身細條紋短袖襯衫RCC27-28暗紫,1337,.\\pic\clothes\\stripe\\204.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9008CZV2,stripe
【金安德森】藍色寬暗紋窄版短袖襯衫,980,.\\pic\clothes\\stripe\\209.jpg,https://24h.pchome.com.tw/prod/DICL3W-A90094MU6,stripe
Valentino Rudy范倫鐵諾.路迪-透氣機能V領T恤衫-細藍條紋,499,.\\pic\clothes\\stripe\\2015.jpg,https://24h.pchome.com.tw/prod/DICLDC-A9008ZYL4,stripe
【WELLCUT】義大利商務長袖襯衫-淺藍條,799,.\\pic\clothes\\stripe\\2016.jpg,https://24h.pchome.com.tw/prod/DICL11-A9006817M,stripe
【EE-LADY】雙排蕾絲條紋綁帶七分袖(藍),388,.\\pic\clothes\\stripe\\2019.jpg,https://24h.pchome.com.tw/prod/DIBAMK-A90097VEP,stripe
【EE-LADY】腰間抓皺條紋亮面七分袖襯衫-粉色,980,.\\pic\clothes\\stripe\\227.jpg,https://24h.pchome.com.tw/prod/DIBASB-A90098FC5,stripe
【EE-LADY】韓系直條紋口袋反袖釦長版襯衫,690,.\\pic\clothes\\stripe\\228.jpg,https://24h.pchome.com.tw/prod/DIBASB-A9008I726,stripe
ROBERTA諾貝達 台灣製 合身版 商務紳士緹花條紋短袖襯衫RCF41-22白紫,1091,.\\pic\clothes\\stripe\\229.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9009116D,stripe
【STONEY.AX】寬版條紋蕾絲拼接長袖上衣-藍色,388,.\\pic\clothes\\stripe\\2211.jpg,https://24h.pchome.com.tw/prod/DIBAFG-A9009R4YD,stripe
【BOBSON】男款短袖配條POLO上衣(25011-53),1990,.\\pic\clothes\\stripe\\2219.jpg,https://24h.pchome.com.tw/prod/DIBAUS-A9007ZE7V,stripe
LooCa 新COOL超冰涼四季被(單人4 5) 條紋系列,899,.\\pic\clothes\\stripe\\245.jpg,https://24h.pchome.com.tw/prod/DEATUI-A90099PCZ,stripe
ADISI AL1811053女短袖COOLMAX沁涼條紋休閒桃型領T 粉橘,1190,.\\pic\clothes\\stripe\\246.jpg,https://24h.pchome.com.tw/prod/DEBLMO-A9008YN8K,stripe
童款保濕發熱保暖衣 (條紋款）-紫條紋,199,.\\pic\clothes\\stripe\\252.jpg,https://24h.pchome.com.tw/prod/DIBADI-A81825921,stripe
童款保濕發熱保暖衣 (條紋款）-藍莓條紋,199,.\\pic\clothes\\stripe\\253.jpg,https://24h.pchome.com.tw/prod/DIBADI-A81824074,stripe
lingling中大尺碼 A3039-01簡單美學撞色坑條寬鬆束口袖針織上衣(簡約棗紅),559,.\\pic\clothes\\stripe\\255.jpg,https://24h.pchome.com.tw/prod/DIBY3V-A9007RC9Q,stripe
MIT男士條紋保暖衣(深灰條紋-圓領),369,.\\pic\clothes\\stripe\\2513.jpg,https://24h.pchome.com.tw/prod/DIBUD5-A9009KY2B,stripe
Valentino Rudy范倫鐵諾.路迪短袖襯衫-藍紅直條(暗釘釦),790,.\\pic\clothes\\stripe\\2516.jpg,https://24h.pchome.com.tw/prod/DICL2S-A90078JDZ,stripe
HeHa-刺繡字母條紋撞色T恤上衣(白色),712,.\\pic\clothes\\stripe\\268.jpg,https://24h.pchome.com.tw/prod/DIAIDH-A9009KYGZ,stripe
【 Fabrizio法比奇 】圓領條紋幾何造型設計短袖洋裝,1189,.\\pic\clothes\\stripe\\269.jpg,https://24h.pchome.com.tw/prod/DIBADV-A9006EKFL,stripe
NIKE 快速排汗條文 女生短袖針織上衣 (藍) 725496-486,2445,.\\pic\clothes\\stripe\\2611.jpg,https://24h.pchome.com.tw/prod/DXAG5Y-A9006UXMJ,stripe
Eloidy艾若娣-金安德森發熱條紋圓領保暖衣-黑灰,490,.\\pic\clothes\\stripe\\2615.jpg,https://24h.pchome.com.tw/prod/DIBU7E-A9006LABU,stripe
ADISI 女混紡羊毛保暖速乾印花圓領長袖上衣AL1721076   深灰條紋,990,.\\pic\clothes\\stripe\\2617.jpg,https://24h.pchome.com.tw/prod/DEBLMH-A9008H605,stripe
HENIS 橫條紋機能短袖衫-灰,299,.\\pic\clothes\\stripe\\2711.jpg,https://24h.pchome.com.tw/prod/DIBU0K-A9009VMVL,stripe
lingling中大尺碼 A3798-01文青穿搭立領襯衫直條紋拼接素面短袖假兩件上衣(質感藍),525,.\\pic\clothes\\stripe\\2712.jpg,https://24h.pchome.com.tw/prod/DIBAVM-A9009DTH4,stripe
MIT男士條紋保暖衣(深灰條紋-高領),369,.\\pic\clothes\\stripe\\2713.jpg,https://24h.pchome.com.tw/prod/DIBUD5-A9009KY1I,stripe
【JOHN DUKE】英式典雅橫條休閒POLO衫_綠色(60-6V2551),1280,.\\pic\clothes\\stripe\\2717.jpg,https://24h.pchome.com.tw/prod/DICLA9-A9007OQ7I,stripe
【源之氣】女竹炭條紋短袖 粉紅 2入 RM-20104,451,.\\pic\clothes\\stripe\\280.jpg,https://24h.pchome.com.tw/prod/DICI0J-A9005BLYM,stripe
【HAKERS】男 City Smart 抗UV條紋POLO衫(丈青),1183,.\\pic\clothes\\stripe\\281.jpg,https://24h.pchome.com.tw/prod/DEBLLB-A9009TNT6,stripe
【伊莎貝拉】A3  韓妞簡約 拼接條紋印圖上衣(亮眼藍),490,.\\pic\clothes\\stripe\\284.jpg,https://24h.pchome.com.tw/prod/DIBABO-A75983330,stripe
Eloidy艾若娣-金安德森發熱條紋圓領保暖衣-丈灰,490,.\\pic\clothes\\stripe\\285.jpg,https://24h.pchome.com.tw/prod/DIBU7E-A9006LABP,stripe
Gennies奇妮 Faravani系列-率性條紋側邊蝴蝶綴飾上衣-綠條(C3338),479,.\\pic\clothes\\stripe\\286.jpg,https://24h.pchome.com.tw/prod/DEBFAW-A9009EM93,stripe
ADISI AL1811053女短袖COOLMAX沁涼條紋休閒桃型領T 青藍,1190,.\\pic\clothes\\stripe\\3010.jpg,https://24h.pchome.com.tw/prod/DEBLMO-A9008YN7S,stripe
ROBERTA諾貝達 台灣製 合身版 夏日繽紛 雙色條紋短袖襯衫RCF08-23紫色,1527,.\\pic\clothes\\stripe\\3011.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9009115T,stripe
