Product,Price,Imagepath,Dataurl,Label
【WELLCUT】義大利商務長袖襯衫-深藍條,799,.\\pic\\clothes\\stripe_long\\113.jpg,https://24h.pchome.com.tw/prod/DICL11-A9006817V,stripe_long
ROBERTA諾貝達 純棉簡約格紋長袖襯衫EJC60-47藍綠,749,.\\pic\\clothes\\stripe_long\\114.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9008ETDW,stripe_long
ROBERTA諾貝達 純棉休閒條紋長袖襯衫EJC57-97灰黑,749,.\\pic\\clothes\\stripe_long\\115.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9008ET77,stripe_long
【WELLCUT】義大利商務長袖襯衫-灰藍條,799,.\\pic\\clothes\\stripe_long\\116.jpg,https://24h.pchome.com.tw/prod/DICL11-A9006809W,stripe_long
襯衫領長袖開襟條紋POLO上衣,521,.\\pic\\clothes\\stripe_long\\117.jpg,https://24h.pchome.com.tw/prod/DICU43-A9008FOXM,stripe_long
【WELLCUT】精品防皺長袖襯衫-藍條紋,999,.\\pic\\clothes\\stripe_long\\118.jpg,https://24h.pchome.com.tw/prod/DICL11-A90067XGC,stripe_long
CHINJUN防皺襯衫長袖、藍底白線條紋款,290,.\\pic\\clothes\\stripe_long\\119.jpg,https://24h.pchome.com.tw/prod/DIAIVQ-A9009G0S3,stripe_long
【WELLCUT】義大利商務長袖襯衫-紫紅條,799,.\\pic\\clothes\\stripe_long\\22.jpg,https://24h.pchome.com.tw/prod/DICL11-A900681FX,stripe_long
【金安德森】黑底紫白變化條紋窄版長袖襯衫,980,.\\pic\\clothes\\stripe_long\\23.jpg,https://24h.pchome.com.tw/prod/DICL2B-A90096E5F,stripe_long
連肩長袖條紋開襟外罩衫,855,.\\pic\\clothes\\stripe_long\\24.jpg,https://24h.pchome.com.tw/prod/DICU43-A90083OVG,stripe_long
【WELLCUT】義大利商務長袖襯衫-藍條,799,.\\pic\\clothes\\stripe_long\\25.jpg,https://24h.pchome.com.tw/prod/DICL11-A900680SL,stripe_long
【JOHN DUKE】典雅橫條翻領長袖毛衣_綠色(60-5D1568),1280,.\\pic\\clothes\\stripe_long\\26.jpg,https://24h.pchome.com.tw/prod/DICLA8-A9007OQ49,stripe_long
【金安德森】藍底細紋吸排長袖襯衫,980,.\\pic\\clothes\\stripe_long\\27.jpg,https://24h.pchome.com.tw/prod/DICL2B-A90093VVQ,stripe_long
lingling A2833-01率性時尚直條紋口袋長版罩衫(清新藍綠),499,.\\pic\\clothes\\stripe_long\\28.jpg,https://24h.pchome.com.tw/prod/DIBAB5-A9007J7CH,stripe_long
【金安德森】藍色條紋窄版襯衫-長袖,1680,.\\pic\\clothes\\stripe_long\\29.jpg,https://24h.pchome.com.tw/prod/DIAIQ1-A9009PI65,stripe_long
CHINJUN防皺襯衫長袖、紫底細條紋款,290,.\\pic\\clothes\\stripe_long\\210.jpg,https://24h.pchome.com.tw/prod/DIAIVQ-A9009G0T7,stripe_long
澳洲鴨嘴獸兒童泳衣 防曬長袖上衣+平口褲套組 小男2-8歲 湛淺藍條,2099,.\\pic\\clothes\\stripe_long\\211.jpg,https://24h.pchome.com.tw/prod/DXAD4P-A90078SWR,stripe_long
【金安德森】粉紫色細紋窄版長袖襯衫,980,.\\pic\\clothes\\stripe_long\\212.jpg,https://24h.pchome.com.tw/prod/DICL2A-A90096GNE,stripe_long
【STONEY.AX】寬版條紋蕾絲拼接長袖上衣-藍色,388,.\\pic\\clothes\\stripe_long\\213.jpg,https://24h.pchome.com.tw/prod/DIBAFG-A9009R4YD,stripe_long
【WELLCUT】義大利商務長袖襯衫-淺藍條,799,.\\pic\\clothes\\stripe_long\\214.jpg,https://24h.pchome.com.tw/prod/DICL11-A9006817M,stripe_long
lingling中大尺碼 A1161-10氣質提升條紋長版針織外套(深灰條紋),455,.\\pic\\clothes\\stripe_long\\215.jpg,https://24h.pchome.com.tw/prod/DIBAVN-A90096Q0X,stripe_long
ROBERTA諾貝達 純棉精典合身格紋長袖襯衫EJD02-75紅藍,1480,.\\pic\\clothes\\stripe_long\\216.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9008ETJZ,stripe_long
ADISI 女混紡羊毛保暖速乾印花圓領長袖上衣AL1721076   深灰條紋,990,.\\pic\\clothes\\stripe_long\\217.jpg,https://24h.pchome.com.tw/prod/DEBLMH-A9008H605,stripe_long
長版上衣--一體成型下襬不規則造型橫條長版上衣(黑.紅M-XL)-D249熊衣褲語,522,.\\pic\\clothes\\stripe_long\\218.jpg,https://24h.pchome.com.tw/prod/DIBY3S-A9007E9RJ,stripe_long
【EE-LADY】韓系直條紋口袋反袖釦長版襯衫,690,.\\pic\\clothes\\stripe_long\\30.jpg,https://24h.pchome.com.tw/prod/DIBASB-A9008I726,stripe_long
【EE-LADY】橫條蝶結珍珠領長袖針織上衣-藍,935,.\\pic\\clothes\\stripe_long\\31.jpg,https://24h.pchome.com.tw/prod/DIBAHQ-A90055SIN,stripe_long
【EE-LADY】貼鑽蝶結橫條短袖長版針織衫,1280,.\\pic\\clothes\\stripe_long\\33.jpg,https://24h.pchome.com.tw/prod/DIBAHQ-A90053YED,stripe_long
Gennies奇妮 直條紋前短後長顯瘦上衣-淺藍條紋(T3F07),1980,.\\pic\\clothes\\stripe_long\\34.jpg,https://24h.pchome.com.tw/prod/DEBFAW-A90098F72,stripe_long
【EE-LADY】橫條蝶結珍珠領長袖針織上衣-黑,935,.\\pic\\clothes\\stripe_long\\36.jpg,https://24h.pchome.com.tw/prod/DIBAHQ-A90055SIY,stripe_long
【JOHN DUKE】紳士品味橫條翻領長袖毛衣_墨綠(60-5D1566),1280,.\\pic\\clothes\\stripe_long\\38.jpg,https://24h.pchome.com.tw/prod/DICLA8-A9007OQ0C,stripe_long
ZOBOO-直條紋翻領配色OL長袖襯衫-OB832,560,.\\pic\\clothes\\stripe_long\\39.jpg,https://24h.pchome.com.tw/prod/DIBAQ5-A900942MS,stripe_long
【BOBSON】女款條紋配色七分袖長版上衣(黑33073-08),790,.\\pic\\clothes\\stripe_long\\310.jpg,https://24h.pchome.com.tw/prod/DIBAUR-A9007X48D,stripe_long
lingling中大尺碼 A3764-02獨特有型V領綁帶蕾絲鏤肩條紋長版短袖上衣(亮眼紅條),525,.\\pic\\clothes\\stripe_long\\312.jpg,https://24h.pchome.com.tw/prod/DIBAVM-A9009DTLX,stripe_long
【 Fabrizio法比奇 】圓領變化條紋長版口袋洋裝,1256,.\\pic\\clothes\\stripe_long\\313.jpg,https://24h.pchome.com.tw/prod/DIBADV-A90069Y8S,stripe_long
【BOBSON】女款燙鑽配色條紋長袖上衣(藍33105-53),790,.\\pic\\clothes\\stripe_long\\314.jpg,https://24h.pchome.com.tw/prod/DIBAUR-A9007X4NH,stripe_long
lingling中大尺碼 A4003-01外出舒適飾釦雙口袋拼接直條紋假兩件長版上衣(自在深藍),799,.\\pic\\clothes\\stripe_long\\316.jpg,https://24h.pchome.com.tw/prod/DIBAVN-A9009VZJO,stripe_long
【EE-LADY】橫條蝶結珍珠領長袖針織上衣-紫,935,.\\pic\\clothes\\stripe_long\\317.jpg,https://24h.pchome.com.tw/prod/DIBAHQ-A90055SR7,stripe_long
Magic la. la. 中大尺碼 率性條紋雙口袋長外套A404(率性條紋),590,.\\pic\\clothes\\stripe_long\\318.jpg,https://24h.pchome.com.tw/prod/DIBY5P-A9006G5WC,stripe_long
HeHa-袖子撞色條紋長袖T恤(黑色),680,.\\pic\\clothes\\stripe_long\\319.jpg,https://24h.pchome.com.tw/prod/DIAIDH-A9009KYI5,stripe_long
韓國有機棉Withorganic居家服長袖 條紋機器人,554,.\\pic\\clothes\\stripe_long\\40.jpg,https://24h.pchome.com.tw/prod/DEBGV4-A9009PJOR,stripe_long
lingling中大尺碼 A4003-02外出舒適飾釦雙口袋拼接直條紋假兩件長版上衣(休閒灰),799,.\\pic\\clothes\\stripe_long\\41.jpg,https://24h.pchome.com.tw/prod/DIBAVN-A9009VZJP,stripe_long
【伊莎貝拉】 率性條紋雙口袋長外套A404(率性條紋),467,.\\pic\\clothes\\stripe_long\\43.jpg,https://24h.pchome.com.tw/prod/DIBABO-A9006G5VF,stripe_long
Magic la. la. 中大尺碼 率性條紋雙口袋長外套A404(率性條紋),336,.\\pic\\clothes\\stripe_long\\44.jpg,https://24h.pchome.com.tw/prod/DIBY5P-A9006G5XN,stripe_long
lingling中大尺碼 A3466-01穿著層次條紋撞色拼接素面前短後長上衣(層次藍),419,.\\pic\\clothes\\stripe_long\\45.jpg,https://24h.pchome.com.tw/prod/DIBAVM-A900937HD,stripe_long
【BOBSON】女款雙色袖寬版長袖上衣(紫黑條31077-01),790,.\\pic\\clothes\\stripe_long\\46.jpg,https://24h.pchome.com.tw/prod/DIBAUR-A9007X1JN,stripe_long
Magic la. la. 中大尺碼  K736圓領條文口袋貓咪長板上衣(個性黑),690,.\\pic\\clothes\\stripe_long\\47.jpg,https://24h.pchome.com.tw/prod/DIBAVF-A90091AYN,stripe_long
lingling中大尺碼 A3948-02流行隨性立領拉鍊拼接條紋長版上衣洋裝(美型黑灰),735,.\\pic\\clothes\\stripe_long\\48.jpg,https://24h.pchome.com.tw/prod/DIBAVN-A9009SMUG,stripe_long
ROBERTA諾貝達 台灣製 條紋吸排除臭長袖襯衫RFE71-32水藍,1200,.\\pic\\clothes\\stripe_long\\410.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9008CAAB,stripe_long
【金安德森】黑底寬條紋亮面壓光窄版襯衫-長袖,3280,.\\pic\\clothes\\stripe_long\\413.jpg,https://24h.pchome.com.tw/prod/DICL4A-A9009LIE1,stripe_long
【EE-LADY】橫條蝶結珍珠領長袖針織上衣-粉,935,.\\pic\\clothes\\stripe_long\\414.jpg,https://24h.pchome.com.tw/prod/DIBAHQ-A9005AGYM,stripe_long
GIFT-黑白條-雪紡紗條紋及迷彩印花中長款印花防曬衫,359,.\\pic\\clothes\\stripe_long\\415.jpg,https://24h.pchome.com.tw/prod/DIBAQ1-A9008VH1U,stripe_long
lingling中大尺碼 A3769-01都會嚴選條紋前短後長反折袖長版上衣(黑白條),489,.\\pic\\clothes\\stripe_long\\416.jpg,https://24h.pchome.com.tw/prod/DIBAVM-A9009C7C7,stripe_long
【BARONECE】 優雅品味條紋修身版長袖襯衫_藍條(617459),1840,.\\pic\\clothes\\stripe_long\\418.jpg,https://24h.pchome.com.tw/prod/DICL9U-A9008O735,stripe_long
ROBERTA諾貝達 台灣製 條紋吸排除臭長袖襯衫RFE71-91白色,1200,.\\pic\\clothes\\stripe_long\\419.jpg,https://24h.pchome.com.tw/prod/DICLD4-A900852MZ,stripe_long
HeHa-袖子撞色條紋長袖T恤(白色),680,.\\pic\\clothes\\stripe_long\\51.jpg,https://24h.pchome.com.tw/prod/DIAIDH-A9009KYIE,stripe_long
【伊莎貝拉】條紋拼接洋裝長上衣A466(時尚灰),560,.\\pic\\clothes\\stripe_long\\52.jpg,https://24h.pchome.com.tw/prod/DIBABO-A9008LVHZ,stripe_long
lingling中大尺碼 A4004-01流行不退橫條紋背心接素面假兩件長版上衣(經典黑),839,.\\pic\\clothes\\stripe_long\\53.jpg,https://24h.pchome.com.tw/prod/DIBAVN-A9009TNXQ,stripe_long
【JOHN DUKE】紳士休閒橫條翻領長袖毛衣_酒紅(60-5D1565),1280,.\\pic\\clothes\\stripe_long\\54.jpg,https://24h.pchome.com.tw/prod/DICLA8-A9007OQ04,stripe_long
【金安德森】粉紫色細紋窄版長袖襯衫,980,.\\pic\\clothes\\stripe_long\\55.jpg,https://24h.pchome.com.tw/prod/DICL2A-A90096F6D,stripe_long
lingling中大尺碼 A1167-01流行教主-星星條紋長版上衣(搶眼藍),349,.\\pic\\clothes\\stripe_long\\56.jpg,https://24h.pchome.com.tw/prod/DIBAVN-A90096MRJ,stripe_long
lingling中大尺碼 A3948-01流行隨性立領拉鍊拼接條紋長版上衣洋裝(搶眼棗紅),735,.\\pic\\clothes\\stripe_long\\57.jpg,https://24h.pchome.com.tw/prod/DIBAVN-A9009SMUH,stripe_long
韓版 新到貨 條紋寬大長圍巾 可當披肩 輕薄保暖仿羊絨【布雷登.主義】,422,.\\pic\\clothes\\stripe_long\\58.jpg,https://24h.pchome.com.tw/prod/DIBNPP-A9009AFJJ,stripe_long
【BOBSON】女款橫條小連袖上衣(26101-53),1190,.\\pic\\clothes\\stripe_long\\59.jpg,https://24h.pchome.com.tw/prod/DIBAUR-A9007YL99,stripe_long
lingling中大尺碼 A3764-01獨特有型V領綁帶蕾絲鏤肩條紋長版短袖上衣(獨特藍條),525,.\\pic\\clothes\\stripe_long\\510.jpg,https://24h.pchome.com.tw/prod/DIBAVM-A9009DTHE,stripe_long
Gennies奇妮 直條紋前短後長顯瘦上衣-深藍條紋(T3F07),1980,.\\pic\\clothes\\stripe_long\\511.jpg,https://24h.pchome.com.tw/prod/DEBFAW-A90098F73,stripe_long
【 Fabrizio法比奇 】圓領變化條紋長版口袋洋裝,1794,.\\pic\\clothes\\stripe_long\\512.jpg,https://24h.pchome.com.tw/prod/DEAKHR-A90069Y8X,stripe_long
ROBERTA諾貝達 純棉調皮格紋長袖襯衫RFE49-93灰白,1360,.\\pic\\clothes\\stripe_long\\513.jpg,https://24h.pchome.com.tw/prod/DICLD4-A9008FATQ,stripe_long
Fabrizio法比奇【My Elegance 。純粹】雙色拼接圓領寬條紋長袖上衣 - 4色,880,.\\pic\\clothes\\stripe_long\\514.jpg,https://24h.pchome.com.tw/prod/DEAKHR-A90056ZE0,stripe_long
Fabrizio法比奇【My Casual 。愜意】非。正式 襯衫領鉚釘口袋寬條紋長袖POLO衫 - 3色,880,.\\pic\\clothes\\stripe_long\\515.jpg,https://24h.pchome.com.tw/prod/DEAKHR-A90056ZG5,stripe_long
【金安德森】紫色變化領條紋窄版長袖襯衫,1200,.\\pic\\clothes\\stripe_long\\517.jpg,https://24h.pchome.com.tw/prod/DICL2B-A90096ETA,stripe_long
【EE-LADY】韓版抓破條紋長版棉T,578,.\\pic\\clothes\\stripe_long\\60.jpg,https://24h.pchome.com.tw/prod/DIBAMK-A9008UUSD,stripe_long
【 Fabrizio法比奇 】V型撞色拼接條紋造型長版上衣洋裝,1280,.\\pic\\clothes\\stripe_long\\61.jpg,https://24h.pchome.com.tw/prod/DEAKHR-A9006EA4M,stripe_long
lingling中大尺碼 A3961-01優雅自信素面微刷毛布拼接條紋假兩件長袖上衣(完美黑),559,.\\pic\\clothes\\stripe_long\\62.jpg,https://24h.pchome.com.tw/prod/DIBAVN-A9009RCN2,stripe_long
【伊莎貝拉】 率性條紋雙口袋長外套A404(率性條紋),530,.\\pic\\clothes\\stripe_long\\63.jpg,https://24h.pchome.com.tw/prod/DIBABO-A9006G5UM,stripe_long
